clip_sequence,cum_clip,min_id,max_id,skill,problem_id,user_id,assignment_id,assistment_id,avg_attemptCount,avg_bottomHint,avg_correct,avg_frIsHelpRequest,avg_frPast5HelpRequest,avg_frPast5WrongCount,avg_frPast8HelpRequest,avg_frPast8WrongCount,avg_frWorkingInSchool,avg_hint,avg_hintCount,avg_hintTotal,avg_original,avg_past8BottomOut,avg_scaffold,avg_stlHintUsed,avg_timeSinceSkill,avg_timeTaken,avg_totalFrAttempted,avg_totalFrPastWrongCount,avg_totalFrPercentPastWrong,avg_totalFrSkillOpportunities,avg_totalFrTimeOnSkill,max_attemptCount,max_bottomHint,max_correct,max_frIsHelpRequest,max_frPast5HelpRequest,max_frPast5WrongCount,max_frPast8HelpRequest,max_frPast8WrongCount,max_frWorkingInSchool,max_hint,max_hintCount,max_hintTotal,max_original,max_past8BottomOut,max_scaffold,max_stlHintUsed,max_timeSinceSkill,max_timeTaken,max_totalFrAttempted,max_totalFrPastWrongCount,max_totalFrPercentPastWrong,max_totalFrSkillOpportunities,max_totalFrTimeOnSkill,min_attemptCount,min_bottomHint,min_correct,min_frIsHelpRequest,min_frPast5HelpRequest,min_frPast5WrongCount,min_frPast8HelpRequest,min_frPast8WrongCount,min_frWorkingInSchool,min_hint,min_hintCount,min_hintTotal,min_original,min_past8BottomOut,min_scaffold,min_stlHintUsed,min_timeSinceSkill,min_timeTaken,min_totalFrAttempted,min_totalFrPastWrongCount,min_totalFrPercentPastWrong,min_totalFrSkillOpportunities,min_totalFrTimeOnSkill,sum_attemptCount,sum_bottomHint,sum_correct,sum_frIsHelpRequest,sum_frPast5HelpRequest,sum_frPast5WrongCount,sum_frPast8HelpRequest,sum_frPast8WrongCount,sum_frWorkingInSchool,sum_hint,sum_hintCount,sum_hintTotal,sum_original,sum_past8BottomOut,sum_scaffold,sum_stlHintUsed,sum_timeSinceSkill,sum_timeTaken,sum_totalFrAttempted,sum_totalFrPastWrongCount,sum_totalFrPercentPastWrong,sum_totalFrSkillOpportunities,sum_totalFrTimeOnSkill,confusion,concentration,boredom,frustration,urbanicity
423,21593,40697,40700,222,4057.25,98365,535257,4058,1.25,0,0.5,0,0,0.25,0,0.25,0,0,0,0,0.5,0.5,0.25,0,0,15.43525,345.5,2,0.08846154,11,327.60327,2,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,50.314,347,3,0.2,15,390.29303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,344,0,0,2,189.84799,5,0,2,0,0,1,0,1,0,0,0,0,2,2,1,0,0,61.741,1382,8,0.35384616,44,1310.41308,0,1,0,0,3
423,21601,40709,40709,0,45559,98365,535257,9167,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.216,356,9,0.36363637,44,1213.4979,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.216,356,9,0.36363637,44,1213.4979,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.216,356,9,0.36363637,44,1213.4979,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.216,356,9,0.36363637,44,1213.4979,0,1,0,0,3
423,21611,40722,40722,0,2374,98365,535259,2374,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.182,369,9,0.3265306,49,1417.2039,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.182,369,9,0.3265306,49,1417.2039,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.182,369,9,0.3265306,49,1417.2039,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.182,369,9,0.3265306,49,1417.2039,0,1,0,0,3
424,21672,40809,40809,2,1262,98368,529060,1263,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.732,19,0,0,1,12.185,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.732,19,0,0,1,12.185,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.732,19,0,0,1,12.185,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.732,19,0,0,1,12.185,0,1,0,0,3
425,21718,40860,40860,276,898,98368,530281,898,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20.345,70,0,0,2,99.743004,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20.345,70,0,0,2,99.743004,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20.345,70,0,0,2,99.743004,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20.345,70,0,0,2,99.743004,0,1,0,0,3
425,21722,40864,40865,91,448,98368,530282,448,1.5,0,0,0,0,0.5,0,0.5,1,0,0,0,1,0,0.5,0,0,25.912,74.5,0.5,0,0.5,25.899,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,51.798,75,1,0,1,51.798,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.026,74,0,0,0,0,3,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,51.824,149,1,0,1,51.798,0,1,0,0,3
425,21731,40875,40877,82,1201.666667,98368,530282,1201.666667,1.333333333,0,0.333333333,0,0,0.333333333,0,0.333333333,1,0,0,0,1,0,0.333333333,0,0,17.38333333,86,1,0.04761905,5,140.217,2,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,37.926,87,2,0.14285715,8,217.435,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.005,85,0,0,0,0,4,0,1,0,0,1,0,1,3,0,0,0,3,0,1,0,0,52.15,258,3,0.14285715,15,420.651,0,1,0,0,3
426,21782,40957,40957,74,9090,98368,533215,9090,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,67.73,167,0,0,4,260.538,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,67.73,167,0,0,4,260.538,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,67.73,167,0,0,4,260.538,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,67.73,167,0,0,4,260.538,0,1,0,0,3
427,21798,40973,40974,79,4059,98368,533212,4059,1.5,0,0,0,0,0.5,0,0.5,0,0,0,0,1,0,0.5,0,0,30.334,183.5,0.5,0,8.5,617.7975,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,60.637,184,1,0,9,648.116,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.031,183,0,0,8,587.479,3,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,60.668,367,1,0,17,1235.595,0,1,0,0,3
428,21836,41025,41027,106,990.3333333,98368,535258,991,1.333333333,0,0.333333333,0,0,0.333333333,0,0.333333333,0,0,0,0,0.666666667,0,0.333333333,0,0,15.37633333,236,3.666666667,0.357264977,14,250.5340033,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,36.996,237,4,0.53846157,15,262.866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,235,3,0,13,225.87001,4,0,1,0,0,1,0,1,0,0,0,0,2,0,1,0,0,46.129,708,11,1.07179493,42,751.60201,0,1,0,0,3
428,21837,41028,41029,106,990,98368,535258,991,1.5,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,11.494,238.5,4.5,0.25,16.5,282.277,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20.564,239,5,0.5,17,292.559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.424,238,4,0,16,271.995,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22.988,477,9,0.5,33,564.554,0,1,0,0,3
428,21840,41032,41033,106,1009,98368,535258,1009,1.5,0,0,0,0,0.5,0,0.5,0,0,0,0,1,0,0.5,0,0,25.756,242.5,5.5,0.25,20.5,394.171,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,51.508,243,6,0.5,21,419.925,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004,242,5,0,20,368.417,3,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,51.512,485,11,0.5,41,788.342,0,1,0,0,3
428,21852,41053,41053,92,9167,98368,535257,9167,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38.3,263,6,0.2647059,34,899.71204,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38.3,263,6,0.2647059,34,899.71204,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38.3,263,6,0.2647059,34,899.71204,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38.3,263,6,0.2647059,34,899.71204,0,1,0,0,3
428,21857,41060,41060,92,643,98368,535257,646,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,270,7,0.24390244,41,1204.531,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,270,7,0.24390244,41,1204.531,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,270,7,0.24390244,41,1204.531,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,270,7,0.24390244,41,1204.531,0,1,0,0,3
428,21858,41061,41061,92,644,98368,535257,646,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.834,271,7,0.23809524,42,1237.331,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.834,271,7,0.23809524,42,1237.331,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.834,271,7,0.23809524,42,1237.331,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.834,271,7,0.23809524,42,1237.331,0,1,0,0,3
428,21866,41072,41073,52,4685,98368,535257,4685,1.5,0,0,0,0,0.5,0,0.5,0,0,0,0,1,0,0.5,0,0,36.794,282.5,1.5,0.125,4.5,277.80298,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,73.584,283,2,0.25,5,314.59497,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004,282,1,0,4,241.01099,3,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,73.588,565,3,0.25,9,555.60596,0,1,0,0,3
429,21899,41107,41108,32,4668.5,98369,529055,4669,1.5,0,0.5,0,0,0.5,0,0.5,1,0,0,0,0.5,0,0.5,0,0,4.1605,1.5,0.5,0,0.5,89.1465,2,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,8.294,2,1,0,1,178.293,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.027,1,0,0,0,0,3,0,1,0,0,1,0,1,2,0,0,0,1,0,1,0,0,8.321,3,1,0,1,178.293,0,1,0,0,3
429,21902,41112,41112,13,2267,98369,529055,2267,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,100.952,6,0,0,2,108.493,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,100.952,6,0,0,2,108.493,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,100.952,6,0,0,2,108.493,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,100.952,6,0,0,2,108.493,0,1,0,0,3
429,21908,41119,41119,8,2257,98369,529055,2260,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.794,13,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.794,13,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.794,13,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.794,13,0,0,0,0,0,1,0,0,3
429,21909,41120,41121,7,2258.5,98369,529055,2260,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.048,14.5,0.5,0.16666667,1.5,37.8225,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.951,15,1,0.33333334,3,75.645,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.145,14,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24.096,29,1,0.33333334,3,75.645,0,1,0,0,3
429,21910,41122,41123,13,1059,98369,529055,1059,1.5,0,0,0,0,0.5,0,0.5,1,0,0,0,1,0,0.5,0,0,60.108,16.5,0.5,0,3.5,269.551,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,120.212,17,1,0,4,329.657,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.004,16,0,0,3,209.445,3,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,120.216,33,1,0,7,539.102,0,1,0,0,3
429,21912,41125,41126,13,2239,98369,529055,2239,1.5,0,0,0,0,0.5,0,0.5,1,0,0,0,1,0,0.5,0,0,113.3265,19.5,1.5,0.1,5.5,442.982,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,226.65,20,2,0.2,6,556.307,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.003,19,1,0,5,329.657,3,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,226.653,39,3,0.2,11,885.964,0,0,1,0,3
429,21913,41127,41127,12,2237,98369,529055,2239,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.814,21,0,0,2,370.732,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.814,21,0,0,2,370.732,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.814,21,0,0,2,370.732,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.814,21,0,0,2,370.732,0,1,0,0,3
429,21916,41130,41131,12,9086,98369,529055,9086,1.5,0,0,0,0,0.5,0,0.5,1,0,0,0,1,0,0.5,0,0,105.7365,24.5,0.5,0,5.5,665.854,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,211.468,25,1,0,6,771.588,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.005,24,0,0,5,560.12,3,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,211.473,49,1,0,11,1331.708,0,0,1,0,3
429,21922,41141,41142,67,52,98369,530276,52,1.5,0,0,0,0,0.5,0,0.5,1,0,0,0,1,0,0.5,0,0,105.326,35.5,0.5,0,0.5,105.3095,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,210.619,36,1,0,1,210.619,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.033,35,0,0,0,0,3,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,210.652,71,1,0,1,210.619,0,0,1,0,3
429,21923,41143,41143,64,48,98369,530276,52,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.488,37,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.488,37,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.488,37,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.488,37,0,0,0,0,0,1,0,0,3
429,21924,41144,41144,48,49,98369,530276,52,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58.177,38,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58.177,38,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58.177,38,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58.177,38,0,0,0,0,0,1,0,0,3
429,21927,41147,41147,48,926,98369,530276,926,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,65.828,41,0,0,1,58.177,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,65.828,41,0,0,1,58.177,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,65.828,41,0,0,1,58.177,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,65.828,41,0,0,1,58.177,0,1,0,0,3
429,21928,41148,41149,47,1596,98369,530276,1596,1.5,0,0,0,0,0.5,0,0.5,1,0,0,0,1,0,0.5,0,0,14.8755,42.5,0.5,0,0.5,14.872,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,29.744,43,1,0,1,29.744,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.007,42,0,0,0,0,3,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,29.751,85,1,0,1,29.744,0,1,0,0,3
429,21929,41150,41150,47,9609,98369,530276,1596,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.178,44,1,0.5,2,29.744,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.178,44,1,0.5,2,29.744,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.178,44,1,0.5,2,29.744,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.178,44,1,0.5,2,29.744,0,1,0,0,3
429,21930,41151,41151,47,9610,98369,530276,1596,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.234,45,1,0.33333334,3,192.922,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.234,45,1,0.33333334,3,192.922,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.234,45,1,0.33333334,3,192.922,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.234,45,1,0.33333334,3,192.922,0,1,0,0,3
429,21933,41154,41156,44,864.3333333,98369,530276,865,1.333333333,0,0.333333333,0,0,0.333333333,0,0.333333333,1,0,0,0,0.666666667,0,0.333333333,0,0,73.86333333,49,1.333333333,0.301587313,4.666666667,372.387,2,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,217.146,50,2,0.5714286,7,477.207,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.003,48,1,0,3,260.061,4,0,1,0,0,1,0,1,3,0,0,0,2,0,1,0,0,221.59,147,4,0.90476194,14,1117.161,0,1,0,0,3
429,21938,41165,41165,64,2710,98369,530276,2711,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.057,59,1,0.33333334,3,45.357002,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.057,59,1,0.33333334,3,45.357002,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.057,59,1,0.33333334,3,45.357002,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.057,59,1,0.33333334,3,45.357002,0,0,1,0,3
429,21940,41168,41169,64,1218,98369,530276,1218,1.5,0,0,0,0,0.5,0,0.5,1,0,0,0,1,0,0.5,0,0,49.811,62.5,1.5,0.125,4.5,150.2225,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,99.617,63,2,0.25,5,200.031,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.005,62,1,0,4,100.414,3,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,99.622,125,3,0.25,9,300.445,0,0,1,0,3
429,21941,41170,41170,63,1214,98369,530276,1218,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.845,64,0,0,1,21.033,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.845,64,0,0,1,21.033,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.845,64,0,0,1,21.033,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.845,64,0,0,1,21.033,0,1,0,0,3
429,21942,41171,41171,280,1215,98369,530276,1218,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,296.464,65,1,0.5,2,141.71,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,296.464,65,1,0.5,2,141.71,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,296.464,65,1,0.5,2,141.71,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,296.464,65,1,0.5,2,141.71,0,0,1,0,3
429,21943,41172,41172,64,1216,98369,530276,1218,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.54,66,2,0.33333334,6,200.031,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.54,66,2,0.33333334,6,200.031,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.54,66,2,0.33333334,6,200.031,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.54,66,2,0.33333334,6,200.031,0,1,0,0,3
429,21944,41173,41173,63,1217,98369,530276,1218,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.12,67,0,0,2,38.878,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.12,67,0,0,2,38.878,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.12,67,0,0,2,38.878,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.12,67,0,0,2,38.878,0,1,0,0,3
429,21948,41182,41184,61,8720,98369,530276,8718,2,0,0.333333333,0,0,0.333333333,0,0.333333333,1,0,0,0,0,0,0,0,0,7.548333333,77,1.666666667,0.222222233,4,35.26633333,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,13.703,78,2,0.6666667,5,43.988,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.711,76,1,0,3,24.054,6,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,22.645,231,5,0.6666667,12,105.799,0,0,0,1,3
429,21949,41185,41189,162,109880.4,98369,533296.6,58261.8,1.4,0,0.4,0,0,0.2,0,0.2,0,0,0,0.6,1,0.2,0.2,0,0,36.9386,81,0.6,0.066666668,1.6,212.200204,2,0,1,0,0,1,0,1,0,0,0,3,1,1,1,0,0,184.587,83,1,0.33333334,4,438.24002,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.001,79,0,0,0,0,7,0,2,0,0,1,0,1,0,0,0,3,5,1,1,0,0,184.693,405,3,0.33333334,8,1061.00102,0,0,1,0,3
430,22084,41487,41489,86,4070.666667,98369,535250,4072,1.333333333,0,0.333333333,0,0,0.333333333,0,0.333333333,0,0,0,0,0.666666667,0,0.333333333,0,0,98.842,382,8.333333333,0.159817347,49,1018.3286,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,288.157,383,13,0.47945204,74,1671.5714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,381,0,0,0,0,4,0,1,0,0,1,0,1,0,0,0,0,2,0,1,0,0,296.526,1146,25,0.47945204,147,3054.9858,0,1,0,0,3
430,22085,41490,41490,81,4559,98369,535253,4559,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,131.238,384,0,0,2,83.826996,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,131.238,384,0,0,2,83.826996,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,131.238,384,0,0,2,83.826996,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,131.238,384,0,0,2,83.826996,0,1,0,0,3
430,22086,41491,41494,42,4556,98369,535253,4559,2.5,0.25,0.25,0.25,0.25,0,0.25,0,0,0.75,2.25,3,0,0,0,0.25,0,7.01625,386.5,0,0,1.5,18.118999,4,1,1,1,1,0,1,0,0,1,3,3,0,0,0,1,0,22.859,388,0,0,3,25.207998,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0.799,385,0,0,0,0,10,1,1,1,1,0,1,0,0,3,9,12,0,0,0,1,0,28.065,1546,0,0,6,72.475996,0,1,0,0,3
430,22089,41497,41498,100,1159,98369,535252,1159,1.5,0,0,0,0,0.5,0,0.5,0,0,0,0,1,0,0.5,0,0,19.359,391.5,0.5,0,0.5,19.3455,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,38.691,392,1,0,1,38.691,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.027,391,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,38.718,783,1,0,1,38.691,0,1,0,0,3
430,22090,41499,41500,50,1155.5,98369,535252,1159,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,13.9505,393.5,5.5,0.3892405,40.5,742.91665,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.165,394,10,0.5,79,1447.1423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.736,393,1,0.278481,2,38.691,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.901,787,11,0.778481,81,1485.8333,0,1,0,0,3
430,22096,41509,41509,93,9649,98369,535252,1613,1,0,0,1,0,0,0,0,0,1,1,5,0,0,0,0,0,84.577,403,1,0.5,2,40.552,1,0,0,1,0,0,0,0,0,1,1,5,0,0,0,0,0,84.577,403,1,0.5,2,40.552,1,0,0,1,0,0,0,0,0,1,1,5,0,0,0,0,0,84.577,403,1,0.5,2,40.552,1,0,0,1,0,0,0,0,0,1,1,5,0,0,0,0,0,84.577,403,1,0.5,2,40.552,0,1,0,0,3
430,22106,41527,41528,100,2705,98369,535252,2705,1.5,0,0,0,0,0.5,0,0.5,0,0,0,0,1,0,0.5,0,0,104.9995,421.5,3.5,0.214285715,7.5,274.153495,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,209.995,422,4,0.42857143,8,379.151,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.004,421,3,0,7,169.15599,3,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,209.999,843,7,0.42857143,15,548.30699,0,1,0,0,3
431,22205,41753,41753,13,1059,98371,529059,1059,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,228.561,8,0,0,2,203.171,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,228.561,8,0,0,2,203.171,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,228.561,8,0,0,2,203.171,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,228.561,8,0,0,2,203.171,0,1,0,0,3
431,22212,41763,41763,79,1045,98371,529060,1045,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21.758,18,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21.758,18,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21.758,18,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21.758,18,0,0,0,0,0,1,0,0,3
432,22261,41833,41834,276,1017,98371,530281,1017,1.5,0,0,0,0,0.5,0,0.5,1,0,0,0,1,0,0.5,0,0,22.1465,88.5,0.5,0,1.5,247.4195,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,44.271,89,1,0,2,269.555,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.022,88,0,0,1,225.284,3,0,0,0,0,1,0,1,2,0,0,0,2,0,1,0,0,44.293,177,1,0,3,494.839,0,1,0,0,3
432,22275,41852,41852,92,595,98371,530282,597,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.263,107,1,0.14285715,7,471.793,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.263,107,1,0.14285715,7,471.793,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.263,107,1,0.14285715,7,471.793,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.263,107,1,0.14285715,7,471.793,0,1,0,0,3
